Day,Location,TotalConfirmed,Discharged,Deaths,Active 
2020-11-11,Puducherry,36000,34325,604,1071
2020-11-11,Punjab,138485,129089,4358,5038
2020-11-11,Rajasthan,215071,196338,2008,16725
2020-11-11,Sikkim,4308,3923,80,305
2020-11-11,Tamil Nadu,748225,718129,11387,18709
2020-11-11,Telengana,253651,234234,1390,18027
2020-11-11,Tripura,31706,30058,359,1289
2020-11-11,Uttarakhand,66005,60970,1080,3955
2020-11-11,Uttar Pradesh,501311,471204,7261,22846
2020-11-11,West Bengal,413112,372265,7403,33444
2020-11-12,Andaman and Nicobar Islands,4494,4267,60,167
2020-11-12,Andhra Pradesh,847977,820234,6828,20915
2020-11-12,Arunachal Pradesh,15657,14126,46,1485
2020-11-12,Assam,209633,203308,954,5371
2020-11-12,Bihar,223917,216940,1162,5815
2020-11-12,Chandigarh,15434,14233,243,958
2020-11-12,Chhattisgarh,205923,183190,2507,20226
2020-11-12,Dadra and Nagar Haveli and Daman and Diu,3275,3255,2,18
2020-11-12,Delhi,459975,410118,7228,42629
2020-11-12,Goa,45498,43029,656,1813
2020-11-12,Gujarat,183682,167683,3776,12223
2020-11-12,Haryana,190323,170250,1960,18113
2020-11-12,Himachal Pradesh,27418,21408,405,5605
2020-11-12,Jammu and Kashmir,100351,93313,1558,5480
2020-11-12,Jharkhand,105224,100302,913,4009
2020-11-12,Karnataka,853796,811581,11453,30762
2020-11-12,Kerala,502719,422410,1771,78538
2020-11-12,Ladakh,7134,6118,86,930
2020-11-12,Lakshadweep,0,0,0,0
2020-11-12,Madhya Pradesh,179951,168568,3055,8328
2020-11-12,Maharashtra,1731833,1597255,45560,89018
2020-11-12,Manipur,20950,17698,202,3050
2020-11-12,Meghalaya,10368,9312,94,962
2020-11-12,Mizoram,3242,2688,2,552
2020-11-12,Nagaland,9578,8687,50,841
2020-11-12,Odisha,305000,292477,1469,11054
2020-11-12,Puducherry,36114,34432,605,1077
2020-11-12,Punjab,139184,129549,4389,5246
2020-11-12,Rajasthan,217151,198139,2019,16993
2020-11-12,Sikkim,4344,3971,82,291
2020-11-12,Tamil Nadu,750409,720339,11415,18655
2020-11-12,Telengana,254666,235950,1393,17323
2020-11-12,Tripura,31765,30208,359,1198
2020-11-12,Uttarakhand,66788,61451,1086,4251
2020-11-12,Uttar Pradesh,503159,473316,7281,22562
2020-11-12,West Bengal,416984,376696,7452,32836
2020-11-13,Andaman and Nicobar Islands,4507,4282,61,164
2020-11-13,Andhra Pradesh,849705,822011,6837,20857
2020-11-13,Arunachal Pradesh,15701,14214,47,1440
2020-11-13,Assam,209835,204079,957,4799
2020-11-13,Bihar,224524,217594,1167,5763
2020-11-13,Chandigarh,15543,14297,244,1002
2020-11-13,Chhattisgarh,207740,185152,2527,20061
2020-11-13,Dadra and Nagar Haveli and Daman and Diu,3278,3255,2,21
2020-11-13,Delhi,467028,416580,7332,43116
2020-11-13,Goa,45605,43221,656,1728
2020-11-13,Gujarat,184964,168858,3785,12321
2020-11-13,Haryana,193111,172265,1979,18867
2020-11-13,Himachal Pradesh,28183,21607,411,6165
2020-11-13,Jammu and Kashmir,100968,93824,1566,5578
2020-11-13,Jharkhand,105493,100908,917,3668
2020-11-13,Karnataka,855912,814949,11474,29489
2020-11-13,Kerala,508256,428529,1796,77931
2020-11-13,Ladakh,7211,6151,89,971
2020-11-13,Lakshadweep,0,0,0,0
2020-11-13,Madhya Pradesh,180997,169260,3065,8672
2020-11-13,Maharashtra,1736329,1605064,45682,85583
2020-11-13,Manipur,21211,17889,207,3115
2020-11-13,Meghalaya,10511,9368,98,1045
2020-11-13,Mizoram,3309,2739,2,568
2020-11-13,Nagaland,9615,8776,50,789
2020-11-13,Odisha,305986,293741,1483,10762
2020-11-13,Puducherry,36179,34501,607,1071
2020-11-13,Punjab,139869,130018,4412,5439
2020-11-13,Rajasthan,219327,199943,2032,17352
2020-11-13,Sikkim,4368,4019,85,264
2020-11-13,Tamil Nadu,752521,722686,11440,18395
2020-11-13,Telengana,255663,237172,1397,17094
2020-11-13,Tripura,31841,30314,360,1167
2020-11-13,Uttarakhand,67239,61990,1093,4156
2020-11-13,Uttar Pradesh,505426,475175,7302,22949
2020-11-13,West Bengal,420840,381149,7506,32185
2020-11-14,Andaman and Nicobar Islands,4518,4304,61,153
2020-11-14,Andhra Pradesh,851298,824189,6847,20262
2020-11-14,Arunachal Pradesh,15758,14319,47,1392
2020-11-14,Assam,210068,204721,958,4389
2020-11-14,Bihar,225124,218313,1174,5637
2020-11-14,Chandigarh,15636,14381,246,1009
2020-11-14,Chhattisgarh,209288,187522,2545,19221
2020-11-14,Dadra and Nagar Haveli and Daman and Diu,3281,3259,2,20
2020-11-14,Delhi,474830,423078,7423,44329
2020-11-14,Goa,45761,43388,658,1715
2020-11-14,Gujarat,186116,169936,3791,12389
2020-11-14,Haryana,195799,174380,2006,19413
2020-11-14,Himachal Pradesh,29008,21846,423,6739
2020-11-14,Jammu and Kashmir,101594,94375,1574,5645
2020-11-14,Jharkhand,105781,101569,921,3291
2020-11-14,Karnataka,857928,818392,11491,28045
2020-11-14,Kerala,514060,434730,1822,77508
2020-11-14,Ladakh,7291,6213,89,989
2020-11-14,Lakshadweep,0,0,0,0
2020-11-14,Madhya Pradesh,182045,170093,3076,8876
2020-11-14,Maharashtra,1740461,1609607,45809,85045
2020-11-14,Manipur,21425,18144,213,3068
2020-11-14,Meghalaya,10581,9455,98,1028
2020-11-14,Mizoram,3368,2792,3,573
2020-11-14,Nagaland,9638,8859,52,727
2020-11-14,Odisha,307004,295245,1495,10264
2020-11-14,Puducherry,36252,34571,608,1073
2020-11-14,Punjab,140605,130406,4428,5771
2020-11-14,Rajasthan,221471,201770,2044,17657
2020-11-14,Sikkim,4415,4036,86,293
2020-11-14,Tamil Nadu,754460,725258,11454,17748
2020-11-14,Telengana,256713,238908,1401,16404
2020-11-14,Tripura,31919,30414,362,1143
2020-11-14,Uttarakhand,67706,62302,1097,4307
2020-11-14,Uttar Pradesh,507602,477180,7327,23095
2020-11-14,West Bengal,424675,385617,7557,31501
2020-11-15,Andaman and Nicobar Islands,4527,4315,61,151
2020-11-15,Andhra Pradesh,852955,826344,6854,19757
2020-11-15,Arunachal Pradesh,15792,14421,48,1323
2020-11-15,Assam,210175,205250,961,3964
2020-11-15,Bihar,225595,218689,1179,5727
2020-11-15,Chandigarh***,15636,14381,246,1009
2020-11-15,Chhattisgarh,210004,188167,2562,19275
2020-11-15,Dadra and Nagar Haveli and Daman and Diu,3285,3263,2,20
2020-11-15,Delhi,482170,430195,7519,44456
2020-11-15,Goa,45845,43533,659,1653
2020-11-15,Gujarat,187240,170931,3797,12512
2020-11-15,Haryana,197917,176368,2011,19538
2020-11-15,Himachal Pradesh,29330,22183,431,6716
2020-11-15,Jammu and Kashmir,102159,94851,1580,5728
2020-11-15,Jharkhand,105935,101897,922,3116
2020-11-15,Karnataka,860082,820590,11508,27984
2020-11-15,Kerala,520417,441523,1848,77046
2020-11-15,Ladakh,7356,6289,89,978
2020-11-15,Lakshadweep,0,0,0,0
2020-11-15,Madhya Pradesh,183057,170969,3083,9005
2020-11-15,Maharashtra,1744698,1612314,45914,86470
2020-11-15,Manipur,21636,18334,218,3084
2020-11-15,Meghalaya,10632,9518,100,1014
2020-11-15,Mizoram,3393,2820,4,569
2020-11-15,Nagaland,9750,8891,52,807
2020-11-15,Odisha,307906,296516,1510,9880
2020-11-15,Puducherry,36299,34637,608,1054
2020-11-15,Punjab***,140605,130406,4428,5771
2020-11-15,Rajasthan,223633,203524,2056,18053
2020-11-15,Sikkim,4456,4073,87,296
2020-11-15,Tamil Nadu,756372,727752,11466,17154
2020-11-15,Telengana,257374,240545,1404,15425
2020-11-15,Tripura,31945,30478,362,1105
2020-11-15,Uttarakhand,68002,62483,1102,4417
2020-11-15,Uttar Pradesh,509903,479182,7354,23367
2020-11-15,West Bengal,428498,390096,7610,30792
2020-11-16,Andaman and Nicobar Islands,4536,4330,61,145
2020-11-16,Andhra Pradesh,854011,828484,6868,18659
2020-11-16,Arunachal Pradesh,15812,14500,48,1264
2020-11-16,Assam,210268,205639,963,3666
2020-11-16,Bihar,225901,219263,1184,5454
2020-11-16,Chandigarh,15804,14468,248,1088
2020-11-16,Chhattisgarh,210534,188869,2578,19087
2020-11-16,Dadra and Nagar Haveli and Daman and Diu,3291,3267,2,22
2020-11-16,Delhi,485405,437801,7614,39990
2020-11-16,Goa,45903,43656,662,1585
2020-11-16,Gujarat,188310,171932,3803,12575
2020-11-16,Haryana,199874,178298,2019,19557
2020-11-16,Himachal Pradesh,29713,22392,442,6879
2020-11-16,Jammu and Kashmir,102619,95342,1589,5688
2020-11-16,Jharkhand,106064,102188,924,2952
2020-11-16,Karnataka,861647,822953,11529,27165
2020-11-16,Kerala,524998,448207,1869,74922
2020-11-16,Ladakh,7396,6385,89,922
2020-11-16,Lakshadweep,0,0,0,0
2020-11-16,Madhya Pradesh,183927,171691,3090,9146
2020-11-16,Maharashtra,1747242,1615379,45974,85889
2020-11-16,Manipur,21871,18593,221,3057
2020-11-16,Meghalaya,10665,9594,100,971
2020-11-16,Mizoram,3396,2876,4,516
2020-11-16,Nagaland,9885,8913,52,920
2020-11-16,Odisha,308659,297862,1527,9270
2020-11-16,Puducherry,36324,34732,608,984
2020-11-16,Punjab,141658,131431,4458,5769
2020-11-16,Rajasthan,225817,205414,2066,18337
2020-11-16,Sikkim,4498,4125,89,284
2020-11-16,Tamil Nadu,758191,730272,11478,16441
2020-11-16,Telengana,257876,242084,1407,14385
2020-11-16,Tripura,31962,30555,364,1043
2020-11-16,Uttarakhand,68215,62543,1107,4565
2020-11-16,Uttar Pradesh,511304,480965,7372,22967
2020-11-16,West Bengal,431551,394576,7661,29314
2020-11-17,Andaman and Nicobar Islands,4557,4346,61,150
2020-11-17,Andhra Pradesh,854764,829991,6881,17892
2020-11-17,Arunachal Pradesh,15868,14588,48,1232
2020-11-17,Assam,210454,206044,964,3446
2020-11-17,Bihar,226417,220007,1189,5221
2020-11-17,Chandigarh,15886,14584,250,1052
2020-11-17,Chhattisgarh,211644,190463,2604,18577
2020-11-17,Dadra and Nagar Haveli and Daman and Diu,3294,3273,2,19
2020-11-17,Delhi,489202,441361,7713,40128
2020-11-17,Goa,46028,43941,663,1424
2020-11-17,Gujarat,189236,172972,3808,12456
2020-11-17,Haryana,202027,180647,2038,19342
2020-11-17,Himachal Pradesh,30156,22931,450,6775
2020-11-17,Jammu and Kashmir,103009,95824,1597,5588
2020-11-17,Jharkhand,106230,102548,928,2754
2020-11-17,Karnataka,862804,825141,11541,26122
2020-11-17,Kerala,527708,454774,1888,71046
2020-11-17,Ladakh,7493,6456,93,944
2020-11-17,Lakshadweep,0,0,0,0
2020-11-17,Madhya Pradesh,184524,172436,3092,8996
2020-11-17,Maharashtra,1749777,1618380,46034,85363
2020-11-17,Manipur,22049,18832,224,2993
2020-11-17,Meghalaya,10706,9672,101,933
2020-11-17,Mizoram,3444,2915,5,524
2020-11-17,Nagaland,10025,8959,53,1013
2020-11-17,Odisha,309408,299159,1543,8706
2020-11-17,Puducherry,36337,34827,608,902
2020-11-17,Punjab,142082,132001,4480,5601
2020-11-17,Rajasthan,227986,207224,2078,18684
2020-11-17,Sikkim,4521,4137,91,293
2020-11-17,Tamil Nadu,759916,732656,11495,15765
2020-11-17,Telengana,258828,243686,1410,13732
2020-11-17,Tripura,32039,30631,364,1044
2020-11-17,Uttarakhand,68458,63158,1116,4184
2020-11-17,Uttar Pradesh,512850,482854,7393,22603
2020-11-17,West Bengal,434563,398952,7714,27897
2020-11-18,Andaman and Nicobar Islands,4574,4363,61,150
2020-11-18,Andhra Pradesh,856159,832284,6890,16985
2020-11-18,Arunachal Pradesh,15904,14644,48,1212
2020-11-18,Assam,210696,206401,966,3329
2020-11-18,Bihar,227018,220668,1194,5156
2020-11-18,Chandigarh,16022,14744,252,1026
2020-11-18,Chhattisgarh,213365,192181,2623,18561
2020-11-18,Dadra and Nagar Haveli and Daman and Diu,3297,3274,2,21
2020-11-18,Delhi,495598,445782,7812,42004
2020-11-18,Goa,46182,44132,667,1383
2020-11-18,Gujarat,190361,174088,3815,12458
2020-11-18,Haryana,204477,183261,2063,19153
2020-11-18,Himachal Pradesh,30740,23506,462,6772
2020-11-18,Jammu and Kashmir,103581,96392,1604,5585
2020-11-18,Jharkhand,106491,102891,931,2669
2020-11-18,Karnataka,864140,827241,11557,25342
2020-11-18,Kerala,533500,461394,1915,70191
2020-11-18,Ladakh,7563,6539,94,930
2020-11-18,Lakshadweep,0,0,0,0
2020-11-18,Madhya Pradesh,185446,173284,3102,9060
2020-11-18,Maharashtra,1752509,1623503,46102,82904
2020-11-18,Manipur,22208,19065,225,2918
2020-11-18,Meghalaya,10791,9955,102,734
2020-11-18,Mizoram,3481,2972,5,504
2020-11-18,Nagaland,10188,8997,53,1138
2020-11-18,Odisha,310052,300474,1560,8018
2020-11-18,Puducherry,36409,34958,608,843
2020-11-18,Punjab,142597,132266,4510,5821
2020-11-18,Rajasthan,230180,209058,2089,19033
2020-11-18,Sikkim,4548,4144,92,312
2020-11-18,Tamil Nadu,761568,734970,11513,15085
2020-11-18,Telengana,259776,245293,1415,13068
2020-11-18,Tripura,32112,30750,364,998
2020-11-18,Uttarakhand,68887,63603,1119,4165
2020-11-18,Uttar Pradesh,514270,484692,7412,22166
2020-11-18,West Bengal,438217,403340,7766,27111
2020-11-19,Andaman and Nicobar Islands,4593,4378,61,154
2020-11-19,Andhra Pradesh,857395,833980,6899,16516
2020-11-19,Arunachal Pradesh,15945,14715,48,1182
2020-11-19,Assam,210865,206611,969,3285
2020-11-19,Bihar,227822,221272,1201,5349
2020-11-19,Chandigarh,16167,14833,253,1081
2020-11-19,Chhattisgarh,215413,193997,2646,18770
2020-11-19,Dadra and Nagar Haveli and Daman and Diu,3305,3274,2,29
2020-11-19,Delhi,503084,452683,7943,42458
2020-11-19,Goa,46344,44310,670,1364
2020-11-19,Gujarat,191642,175362,3823,12457
2020-11-19,Haryana,207039,185403,2093,19543
2020-11-19,Himachal Pradesh,31401,24025,475,6901
2020-11-19,Jammu and Kashmir,104155,96972,1613,5570
2020-11-19,Jharkhand,106742,103171,934,2637
2020-11-19,Karnataka,865931,829188,11578,25165
2020-11-19,Kerala,539919,468460,1943,69516
2020-11-19,Ladakh,7623,6605,94,924
2020-11-19,Lakshadweep,0,0,0,0
2020-11-19,Madhya Pradesh,186655,174202,3115,9338
2020-11-19,Maharashtra,1757520,1630111,46202,81207
2020-11-19,Manipur,22318,19259,231,2828
2020-11-19,Meghalaya,10870,10014,103,753
2020-11-19,Mizoram,3513,3021,5,487
2020-11-19,Nagaland,10366,9057,54,1255
2020-11-19,Odisha,310920,301777,1575,7568
2020-11-19,Puducherry,36465,35152,608,705
2020-11-19,Punjab,143395,132917,4541,5937
2020-11-19,Rajasthan,232358,210779,2101,19478
2020-11-19,Sikkim,4577,4182,95,300
2020-11-19,Tamil Nadu,763282,737281,11531,14470
2020-11-19,Telengana,260834,246733,1419,12682
2020-11-19,Tripura,32217,30856,364,997
2020-11-19,Uttarakhand,69307,64032,1128,4147
2020-11-19,Uttar Pradesh,516616,487221,7441,21954
2020-11-19,West Bengal,441885,407769,7820,26296
2020-11-20,Andaman and Nicobar Islands,4604,4398,61,145
2020-11-20,Andhra Pradesh,858711,835801,6910,16000
2020-11-20,Arunachal Pradesh,15976,14800,49,1127
2020-11-20,Assam,211040,206878,969,3193
2020-11-20,Bihar,228511,221924,1209,5378
2020-11-20,Chandigarh,16322,14963,254,1105
2020-11-20,Chhattisgarh,217562,195469,2672,19421
2020-11-20,Dadra and Nagar Haveli and Daman and Diu,3307,3274,2,31
2020-11-20,Delhi,510630,459368,8041,43221
2020-11-20,Goa,46480,44467,670,1343
2020-11-20,Gujarat,192982,176475,3830,12677
2020-11-20,Haryana,209251,187559,2113,19579
2020-11-20,Himachal Pradesh,32197,24729,488,6980
2020-11-20,Jammu and Kashmir,104715,97537,1618,5560
2020-11-20,Jharkhand,106972,103435,937,2600
2020-11-20,Karnataka,867780,830988,11604,25188
2020-11-20,Kerala,545641,475320,1969,68352
2020-11-20,Ladakh,7714,6619,95,1000
2020-11-20,Lakshadweep,0,0,0,0
2020-11-20,Madhya Pradesh,188018,175089,3129,9800
2020-11-20,Maharashtra,1763055,1635971,46356,80728
2020-11-20,Manipur,22548,19431,231,2886
2020-11-20,Meghalaya,10979,10074,104,801
2020-11-20,Mizoram,3541,3025,5,511
2020-11-20,Nagaland,10460,9110,54,1296
2020-11-20,Odisha,311788,302796,1592,7400
2020-11-20,Puducherry,36533,35254,609,670
2020-11-20,Punjab,144177,133427,4556,6194
2020-11-20,Rajasthan,234907,212623,2116,20168
2020-11-20,Sikkim,4609,4218,95,296
2020-11-20,Tamil Nadu,764989,739532,11550,13907
2020-11-20,Telengana,261728,247790,1423,12515
2020-11-20,Tripura,32292,30968,365,959
2020-11-20,Uttarakhand,69693,64427,1133,4133
2020-11-20,Uttar Pradesh,519148,488911,7480,22757
2020-11-20,West Bengal,445505,411759,7873,25873
2020-11-21,Andaman and Nicobar Islands,4617,4408,61,148
2020-11-21,Andhra Pradesh,859932,837630,6920,15382
2020-11-21,Arunachal Pradesh,16001,14870,49,1082
2020-11-21,Assam,211204,207029,971,3204
2020-11-21,Bihar,228886,222420,1212,5254
2020-11-21,Chandigarh,16472,15096,255,1121
2020-11-21,Chhattisgarh,219404,196896,2691,19817
2020-11-21,Dadra and Nagar Haveli and Daman and Diu,3316,3275,2,39
2020-11-21,Delhi,517238,468143,8159,40936
2020-11-21,Goa,46632,44665,672,1295
2020-11-21,Gujarat,194402,177515,3837,13050
2020-11-21,Haryana,212355,190067,2138,20150
2020-11-21,Himachal Pradesh,32785,25455,500,6830
2020-11-21,Jammu and Kashmir,105376,98076,1622,5678
2020-11-21,Jharkhand,107157,103624,939,2594
2020-11-21,Karnataka,869561,833169,11621,24771
2020-11-21,Kerala,551669,481718,1997,67954
2020-11-21,Ladakh,7787,6743,96,948
2020-11-21,Lakshadweep,0,0,0,0
2020-11-21,Madhya Pradesh,189546,176006,3138,10402
2020-11-21,Maharashtra,1768695,1642916,46511,79268
2020-11-21,Manipur,22748,19620,232,2896
2020-11-21,Meghalaya,11152,10158,106,888
2020-11-21,Mizoram,3607,3111,5,491
2020-11-21,Nagaland,10608,9208,56,1344
2020-11-21,Odisha,312545,303897,1608,7040
2020-11-21,Puducherry,36585,35355,609,621
2020-11-21,Punjab,144995,133919,4572,6504
2020-11-21,Rajasthan,237669,214616,2130,20923
2020-11-21,Sikkim,4632,4271,96,265
2020-11-21,Tamil Nadu,766677,741705,11568,13404
2020-11-21,Telengana,262653,249157,1426,12070
2020-11-21,Tripura,32367,31084,366,917
2020-11-21,Uttarakhand,70205,65562,1138,3505
2020-11-21,Uttar Pradesh,521988,491131,7500,23357
2020-11-21,West Bengal,449131,415609,7923,25599
2020-11-22,Andaman and Nicobar Islands,4631,4428,61,142
2020-11-22,Andhra Pradesh,861092,839395,6927,14770
2020-11-22,Arunachal Pradesh,16037,14937,49,1051
2020-11-22,Assam,211427,207222,973,3232
2020-11-22,Bihar,229177,222879,1216,5082
2020-11-22,Chandigarh,16591,15198,258,1135
2020-11-22,Chhattisgarh,221688,198316,2713,20659
2020-11-22,Dadra and Nagar Haveli and Daman and Diu,3317,3276,2,39
2020-11-22,Delhi,523117,475106,8270,39741
2020-11-22,Goa,46748,44812,675,1261
2020-11-22,Gujarat,195917,178786,3846,13285
2020-11-22,Haryana,215021,192533,2163,20325
2020-11-22,Himachal Pradesh,33700,26112,518,7070
2020-11-22,Jammu and Kashmir,105984,98640,1624,5720
2020-11-22,Jharkhand,107332,103957,945,2430
2020-11-22,Karnataka,871342,834968,11641,24733
2020-11-22,Kerala,557441,488437,2022,66982
2020-11-22,Ladakh,7866,6856,98,912
2020-11-22,Lakshadweep,0,0,0,0
2020-11-22,Madhya Pradesh,191246,176905,3149,11192
2020-11-22,Maharashtra,1774455,1647004,46573,80878
2020-11-22,Manipur,23018,19813,233,2972
2020-11-22,Meghalaya,11269,10236,108,925
2020-11-22,Mizoram,3647,3157,5,485
2020-11-22,Nagaland,10674,9242,57,1375
2020-11-22,Odisha,313323,304908,1625,6790
2020-11-22,Puducherry,36648,35437,609,602
2020-11-22,Punjab,145667,134511,4595,6561
2020-11-22,Rajasthan,240676,216579,2146,21951
2020-11-22,Sikkim,4691,4304,98,289
2020-11-22,Tamil Nadu,768340,743838,11586,12916
2020-11-22,Telengana,263526,250453,1430,11643
2020-11-22,Tripura,32415,31179,366,870
2020-11-22,Uttarakhand,70790,65562,1146,4082
2020-11-22,Uttar Pradesh,524223,493228,7524,23471
2020-11-22,West Bengal,452770,419403,7976,25391
2020-11-23,Andaman and Nicobar Islands,4641,4440,61,140
2020-11-23,Andhra Pradesh,862213,841026,6938,14249
2020-11-23,Arunachal Pradesh,16061,14972,49,1040
2020-11-23,Assam,211513,207397,974,3142
2020-11-23,Bihar,229544,223484,1221,4839
2020-11-23,Chandigarh,16671,15317,260,1094
2020-11-23,Chhattisgarh,223436,199311,2732,21393
2020-11-23,Dadra and Nagar Haveli and Daman and Diu,3321,3280,2,39
2020-11-23,Delhi,529863,481260,8391,40212
2020-11-23,Goa,46826,44979,677,1170
2020-11-23,Gujarat,197412,179953,3859,13600
2020-11-23,Haryana,217300,194768,2188,20344
2020-11-23,Himachal Pradesh,34327,26756,537,7034
2020-11-23,Jammu and Kashmir,106548,99219,1629,5700
2020-11-23,Jharkhand,107469,104229,951,2289
2020-11-23,Karnataka,873046,836505,11654,24887
2020-11-23,Kerala,562695,494664,2049,65982
2020-11-23,Ladakh,7939,6911,100,928
2020-11-23,Lakshadweep,0,0,0,0
2020-11-23,Madhya Pradesh,193044,178117,3162,11765
2020-11-23,Maharashtra,1780208,1651064,46623,82521
2020-11-23,Manipur,23400,20018,236,3146
2020-11-23,Meghalaya,11339,10335,110,894
2020-11-23,Mizoram,3660,3192,5,463
2020-11-23,Nagaland,10777,9308,59,1410
2020-11-23,Odisha,313961,305813,1640,6508
2020-11-23,Puducherry,36693,35525,609,559
2020-11-23,Punjab,146346,135008,4614,6724
2020-11-23,Rajasthan,243936,218583,2163,23190
2020-11-23,Sikkim,4722,4345,99,278
2020-11-23,Tamil Nadu,769995,745848,11605,12542
2020-11-23,Telengana,264128,251468,1433,11227
2020-11-23,Tripura,32434,31269,369,796
2020-11-23,Uttarakhand,71256,65733,1155,4368
2020-11-23,Uttar Pradesh,526780,495415,7559,23806
2020-11-23,West Bengal,456361,423129,8025,25207
2020-11-24,Andaman and Nicobar Islands,4656,4453,61,142
2020-11-24,Andhra Pradesh,862758,842416,6948,13394
2020-11-24,Arunachal Pradesh,16092,15036,49,1007
2020-11-24,Assam,211682,207528,975,3179
2020-11-24,Bihar,230094,224073,1227,4794
2020-11-24,Chandigarh,16769,15389,263,1117
2020-11-24,Chhattisgarh,225497,200825,2746,21926
2020-11-24,Dadra and Nagar Haveli and Daman and Diu,3325,3283,2,40
2020-11-24,Delhi,534317,488476,8512,37329
2020-11-24,Goa,46901,45083,677,1141
2020-11-24,Gujarat,198899,181187,3876,13836
2020-11-24,Haryana,219963,197335,2216,20412
2020-11-24,Himachal Pradesh,34781,27541,560,6680
2020-11-24,Jammu and Kashmir,106899,99827,1641,5431
2020-11-24,Jharkhand,107688,104533,953,2202
2020-11-24,Karnataka,874555,838150,11678,24727
2020-11-24,Kerala,566452,500089,2071,64292
2020-11-24,Ladakh,7945,6985,101,859
2020-11-24,Lakshadweep,0,0,0,0
2020-11-24,Madhya Pradesh,194745,179237,3172,12336
2020-11-24,Maharashtra,1784361,1654793,46653,82915
2020-11-24,Manipur,23650,20374,238,3038
2020-11-24,Meghalaya,11397,10392,110,895
2020-11-24,Mizoram,3710,3203,5,502
2020-11-24,Nagaland,10852,9347,61,1444
2020-11-24,Odisha,314629,306726,1657,6246
2020-11-24,Puducherry,36718,35582,609,527
2020-11-24,Punjab,147057,135739,4631,6687
2020-11-24,Rajasthan,247168,220871,2181,24116
2020-11-24,Sikkim,4736,4406,100,230
2020-11-24,Tamil Nadu,771619,747752,11622,12245
2020-11-24,Telengana,265049,252565,1437,11047
2020-11-24,Tripura,32493,31296,370,827
2020-11-24,Uttarakhand,71632,66172,1162,4298
2020-11-24,Uttar Pradesh,528833,497475,7582,23776
2020-11-24,West Bengal,459918,426816,8072,25030
2020-11-25,Andaman and Nicobar Islands,4667,4464,61,142
2020-11-25,Andhra Pradesh,863843,843863,6956,13024
2020-11-25,Arunachal Pradesh,16144,15091,49,1004
2020-11-25,Assam,211839,207649,976,3214
2020-11-25,Bihar,230845,224715,1233,4897
2020-11-25,Chandigarh,16848,15455,265,1128
2020-11-25,Chhattisgarh,227326,201744,2767,22815
2020-11-25,Dadra and Nagar Haveli and Daman and Diu,3325,3286,2,37
2020-11-25,Delhi,540541,493419,8621,38501
2020-11-25,Goa,47068,45168,679,1221
2020-11-25,Gujarat,200409,182473,3892,14044
2020-11-25,Haryana,222292,199278,2249,20765
2020-11-25,Himachal Pradesh,35729,28007,572,7150
2020-11-25,Jammu and Kashmir,107330,100322,1651,5357
2020-11-25,Jharkhand,107921,104724,955,2242
2020-11-25,Karnataka,876425,840099,11695,24631
2020-11-25,Kerala,571872,505238,2095,64539
2020-11-25,Ladakh,8028,7069,105,854
2020-11-25,Lakshadweep,0,0,0,0
2020-11-25,Madhya Pradesh,196511,180349,3183,12979
2020-11-25,Maharashtra,1789800,1658879,46683,84238
2020-11-25,Manipur,23940,20525,240,3175
2020-11-25,Meghalaya,11454,10451,110,893
2020-11-25,Mizoram,3745,3298,5,442
2020-11-25,Nagaland,10931,9397,61,1473
2020-11-25,Odisha,315271,307374,1671,6226
2020-11-25,Puducherry,36769,35671,609,489
2020-11-25,Punjab,147665,136178,4653,6834
2020-11-25,Rajasthan,250482,223085,2200,25197
2020-11-25,Sikkim,4777,4437,102,238
2020-11-25,Tamil Nadu,773176,749662,11639,11875
2020-11-25,Telengana,266042,253715,1441,10886
2020-11-25,Tripura,32528,31368,370,790
2020-11-25,Uttarakhand,72160,66349,1173,4638
2020-11-25,Uttar Pradesh,531050,499507,7615,23928
2020-11-25,West Bengal,463463,430462,8121,24880
2020-11-26,Andaman and Nicobar Islands,4682,4491,61,130
2020-11-26,Andhra Pradesh,865705,846120,6970,12615
2020-11-26,Arunachal Pradesh,16204,15229,49,926
2020-11-26,Assam,212171,207908,978,3285
2020-11-26,Bihar,232235,225602,1243,5390
2020-11-26,Chandigarh,17051,15612,270,1169
2020-11-26,Chhattisgarh,230956,204198,2801,23957
2020-11-26,Dadra and Nagar Haveli and Daman and Diu,3328,3293,2,33
2020-11-26,Delhi,551262,503717,8811,38734
2020-11-26,Goa,47341,45340,685,1316
2020-11-26,Gujarat,203509,185058,3922,14529
2020-11-26,Haryana,226611,203517,2316,20778
2020-11-26,Himachal Pradesh,37497,29020,599,7878
2020-11-26,Jammu and Kashmir,108306,101363,1668,5275
2020-11-26,Jharkhand,108388,105258,961,2169
2020-11-26,Karnataka,879560,842499,11726,25335
2020-11-26,Kerala,583741,516978,2148,64615
2020-11-26,Ladakh,8228,7154,113,961
2020-11-26,Lakshadweep,0,0,0,0
2020-11-26,Madhya Pradesh,199952,182544,3209,14199
2020-11-26,Maharashtra,1802365,1668538,46813,87014
2020-11-26,Manipur,24292,20798,249,3245
2020-11-26,Meghalaya,11581,10524,110,947
2020-11-26,Mizoram,3788,3352,5,431
2020-11-26,Nagaland,11060,9595,63,1402
2020-11-26,Odisha,316645,308839,1704,6102
2020-11-26,Puducherry,36840,35687,609,544
2020-11-26,Punjab,149278,137089,4710,7479
