Day,Location,TotalConfirmed,Discharged,Deaths,Active
,,,,,
21-07-2020,Ladakh,1195,1007,2,186
,,,,,
21-07-2020,Madhya Pradesh,23310,15684,738,6888
,,,,,
21-07-2020,Maharashtra,318695,175029,12030,131636
,,,,,
21-07-2020,Manipur,1925,1307,0,618
,,,,,
21-07-2020,Meghalaya,466,66,4,396
,,,,,
21-07-2020,Mizoram,297,168,0,129
,,,,,
21-07-2020,Nagaland,1021,484,0,537
,,,,,
21-07-2020,Odisha,18110,12910,97,5103
,,,,,
21-07-2020,Puducherry,2092,1265,29,798
,,,,,
21-07-2020,Punjab,10510,7118,262,3130
,,,,,
21-07-2020,Rajasthan,30390,22195,568,7627
,,,,,
21-07-2020,Sikkim,305,92,0,213
,,,,,
21-07-2020,Tamil Nadu,175678,121776,2551,51351
,,,,,
21-07-2020,Telangana,46274,34323,422,11529
,,,,,
21-07-2020,Tripura,3079,1845,7,1227
,,,,,
21-07-2020,Uttarakhand,4642,3212,55,1375
,,,,,
21-07-2020,Uttar Pradesh,51160,30831,1192,19137
,,,,,
21-07-2020,West Bengal,44769,26418,1147,17204
,,,,,
22-07-2020,Andaman and Nicobar Islands,212,159,0,53
,,,,,
22-07-2020,Andhra Pradesh,58668,25574,758,32336
,,,,,
22-07-2020,Arunachal Pradesh,858,303,3,552
,,,,,
22-07-2020,Assam,25382,18033,58,7291
,,,,,
22-07-2020,Bihar,28952,18515,217,10220
,,,,,
22-07-2020,Chandigarh,751,518,12,221
,,,,,
22-07-2020,Chhattisgarh,5729,4114,29,1586
,,,,,
22-07-2020,Dadra and Nagar Haveli and Daman and Diu,705,463,2,240
,,,,,
22-07-2020,Delhi,125096,106118,3690,15288
,,,,,
22-07-2020,Goa,4027,2449,26,1552
,,,,,
22-07-2020,Gujarat,50379,36423,2196,11760
,,,,,
22-07-2020,Haryana,27462,20952,364,6146
,,,,,
22-07-2020,Himachal Pradesh,1664,1077,11,576
,,,,,
22-07-2020,Jammu and Kashmir,15258,8455,263,6540
,,,,,
22-07-2020,Jharkhand,6159,2904,55,3200
,,,,,
22-07-2020,Karnataka,71069,25459,1464,44146
,,,,,
22-07-2020,Kerala,13994,5890,44,8060
,,,,,
22-07-2020,Ladakh,1198,1010,2,186
,,,,,
22-07-2020,Madhya Pradesh,24095,16257,756,7082
,,,,,
22-07-2020,Maharashtra,327031,182217,12276,132538
,,,,,
22-07-2020,Manipur,2015,1400,0,615
,,,,,
22-07-2020,Meghalaya,490,70,4,416
,,,,,
22-07-2020,Mizoram,317,168,0,149
,,,,,
22-07-2020,Nagaland,1030,485,0,545
,,,,,
22-07-2020,Odisha,18757,13310,103,5344
,,,,,
22-07-2020,Puducherry,2179,1318,30,831
,,,,,
22-07-2020,Punjab,10889,7389,263,3237
,,,,,
22-07-2020,Rajasthan,31373,22744,577,8052
,,,,,
22-07-2020,Sikkim,330,108,0,222
,,,,,
22-07-2020,Tamil Nadu,180643,126670,2626,51347
,,,,,
22-07-2020,Telangana,47705,37385,429,9891
,,,,,
22-07-2020,Tripura,3331,1926,8,1397
,,,,,
22-07-2020,Uttarakhand,4849,3297,55,1497
,,,,,
22-07-2020,Uttar Pradesh,53288,31855,1229,20204
,,,,,
22-07-2020,West Bengal,47030,28035,1182,17813
,,,,,
23-07-2020,Andaman and Nicobar Islands,221,163,0,58
,,,,,
23-07-2020,Andhra Pradesh,64713,32127,823,31763
,,,,,
23-07-2020,Arunachal Pradesh,949,314,3,632
,,,,,
23-07-2020,Assam,26772,18033,64,8675
,,,,,
23-07-2020,Bihar,30369,19646,217,10506
,,,,,
23-07-2020,Chandigarh,793,526,13,254
,,,,,
23-07-2020,Chhattisgarh,5968,4230,29,1709
,,,,,
23-07-2020,Dadra and Nagar Haveli and Daman and Diu,733,474,2,257
,,,,,
23-07-2020,Delhi,126323,107650,3719,14954
,,,,,
23-07-2020,Goa,4176,2541,28,1607
,,,,,
23-07-2020,Gujarat,51399,37260,2224,11915
,,,,,
23-07-2020,Haryana,28186,21697,372,6117
,,,,,
23-07-2020,Himachal Pradesh,1725,1105,11,609
,,,,,
23-07-2020,Jammu and Kashmir,15711,8607,273,6831
,,,,,
23-07-2020,Jharkhand,6485,3024,64,3397
,,,,,
23-07-2020,Karnataka,75833,27239,1519,47075
,,,,,
23-07-2020,Kerala,15032,6162,45,8825
,,,,,
23-07-2020,Ladakh,1206,1018,2,186
,,,,,
23-07-2020,Madhya Pradesh,24842,16836,770,7236
,,,,,
23-07-2020,Maharashtra,337607,187769,12556,137282
,,,,,
23-07-2020,Manipur,2060,1428,0,632
,,,,,
23-07-2020,Meghalaya,514,77,4,433
,,,,,
23-07-2020,Mizoram,317,179,0,138
,,,,,
23-07-2020,Nagaland,1084,486,0,598
,,,,,
23-07-2020,Odisha,19835,13750,108,5977
,,,,,
23-07-2020,Puducherry,2300,1369,31,900
,,,,,
23-07-2020,Punjab,11301,7641,269,3391
,,,,,
23-07-2020,Rajasthan,32334,23364,583,8387
,,,,,
23-07-2020,Sikkim,438,112,0,326
,,,,,
23-07-2020,Tamil Nadu,186492,131583,3144,51765
,,,,,
23-07-2020,Telangana,49259,37666,438,11155
,,,,,
23-07-2020,Tripura,3449,2032,9,1408
,,,,,
23-07-2020,Uttarakhand,5300,3349,57,1894
,,,,,
23-07-2020,Uttar Pradesh,55588,33500,1263,20825
,,,,,
23-07-2020,West Bengal,49321,29650,1221,18450
,,,,,
24-07-2020,Andaman and Nicobar Islands,240,170,0,70
,,,,,
24-07-2020,Andhra Pradesh,72711,37555,884,34272
,,,,,
24-07-2020,Arunachal Pradesh,991,334,3,654
,,,,,
24-07-2020,Assam,28791,20699,70,8022
,,,,,
24-07-2020,Bihar,31980,20769,217,10994
,,,,,
24-07-2020,Chandigarh,800,531,13,256
,,,,,
24-07-2020,Chhattisgarh,6254,4377,30,1847
,,,,,
24-07-2020,Dadra and Nagar Haveli and Daman and Diu,770,489,2,279
,,,,,
24-07-2020,Delhi,127364,109065,3745,14554
,,,,,
24-07-2020,Goa,4350,2655,29,1666
,,,,,
24-07-2020,Gujarat,52477,37978,2252,12247
,,,,,
24-07-2020,Haryana,28975,22249,378,6348
,,,,,
24-07-2020,Himachal Pradesh,1834,1136,11,687
,,,,,
24-07-2020,Jammu and Kashmir,16429,8709,282,7438
,,,,,
24-07-2020,Jharkhand,6975,3174,67,3734
,,,,,
24-07-2020,Karnataka,80863,29310,1616,49937
,,,,,
24-07-2020,Kerala,16110,6594,50,9466
,,,,,
24-07-2020,Ladakh,1210,1025,2,183
,,,,,
24-07-2020,Madhya Pradesh,25474,17359,780,7335
,,,,,
24-07-2020,Maharashtra,347502,194253,12854,140395
,,,,,
24-07-2020,Manipur,2115,1466,0,649
,,,,,
24-07-2020,Meghalaya,534,78,4,452
,,,,,
24-07-2020,Mizoram,332,183,0,149
,,,,,
24-07-2020,Nagaland,1174,530,0,644
,,,,,
24-07-2020,Odisha,21099,14393,114,6592
,,,,,
24-07-2020,Puducherry,2420,1400,34,986
,,,,,
24-07-2020,Punjab,11739,7741,277,3721
,,,,,
24-07-2020,Rajasthan,33220,23815,594,8811
,,,,,
24-07-2020,Sikkim,460,122,0,338
,,,,,
24-07-2020,Tamil Nadu,192964,136793,3232,52939
,,,,,
24-07-2020,Telangana,50826,39327,447,11052
,,,,,
24-07-2020,Tripura,3656,2072,10,1574
,,,,,
24-07-2020,Uttarakhand,5445,3399,60,1986
,,,,,
24-07-2020,Uttar Pradesh,58104,35803,1289,21012
,,,,,
24-07-2020,West Bengal,51757,31656,1255,18846
,,,,,
25-07-2020,Andaman and Nicobar Islands,259,174,0,85
,,,,,
25-07-2020,Andhra Pradesh,80858,39935,933,39990
,,,,,
25-07-2020,Arunachal Pradesh,1056,392,3,661
,,,,,
25-07-2020,Assam,29921,21761,76,8084
,,,,,
25-07-2020,Bihar,33926,22343,220,11363
,,,,,
25-07-2020,Chandigarh,823,535,13,275
,,,,,
25-07-2020,Chhattisgarh,6731,4567,36,2128
,,,,,
25-07-2020,Dadra and Nagar Haveli and Daman and Diu,815,512,2,301
,,,,,
25-07-2020,Delhi,128389,110931,3777,13681
,,,,,
25-07-2020,Goa,4540,2865,29,1646
,,,,,
25-07-2020,Gujarat,53545,38849,2278,12418
,,,,,
25-07-2020,Haryana,29755,22953,382,6420
,,,,,
25-07-2020,Himachal Pradesh,1954,1145,11,798
,,,,,
25-07-2020,Jammu and Kashmir,16782,9217,296,7269
,,,,,
25-07-2020,Jharkhand,7493,3307,70,4116
,,,,,
25-07-2020,Karnataka,85870,31347,1724,52799
,,,,,
25-07-2020,Kerala,16995,7562,54,9379
,,,,,
25-07-2020,Ladakh,1246,1035,2,209
,,,,,
25-07-2020,Madhya Pradesh,26210,17866,791,7553
,,,,,
25-07-2020,Maharashtra,357117,199967,13132,144018
,,,,,
25-07-2020,Manipur,2146,1491,0,655
,,,,,
25-07-2020,Meghalaya,588,87,5,496
,,,,,
25-07-2020,Mizoram,361,183,0,178
,,,,,
25-07-2020,Nagaland,1239,537,1,701
,,,,,
25-07-2020,Odisha,22693,15201,120,7372
,,,,,
25-07-2020,Puducherry,2515,1483,35,997
,,,,,
25-07-2020,Punjab,12216,8096,282,3838
,,,,,
25-07-2020,Rajasthan,34178,24547,602,9029
,,,,,
25-07-2020,Sikkim,477,142,0,335
,,,,,
25-07-2020,Tamil Nadu,199749,143297,3320,53132
,,,,,
25-07-2020,Telangana,52466,40334,455,11677
,,,,,
25-07-2020,Tripura,3759,2131,11,1617
,,,,,
25-07-2020,Uttarakhand,5445,3399,60,1986
,,,,,
25-07-2020,Uttar Pradesh,60771,37712,1348,21711
,,,,,
25-07-2020,West Bengal,53973,33529,1290,19154
,,,,,
26-07-2020,Andaman and Nicobar Islands,290,176,0,114
,,,,,
26-07-2020,Andhra Pradesh,88671,43255,985,44431
,,,,,
26-07-2020,Arunachal Pradesh,1126,428,3,695
,,,,,
26-07-2020,Assam,31086,23055,77,7954
,,,,,
26-07-2020,Bihar,36604,24053,234,12317
,,,,,
26-07-2020,Chandigarh,852,555,13,284
,,,,,
26-07-2020,Chhattisgarh,7087,4683,39,2365
,,,,,
26-07-2020,Dadra and Nagar Haveli and Daman and Diu,860,530,2,328
,,,,,
26-07-2020,Delhi,129531,113068,3806,12657
,,,,,
26-07-2020,Goa,4686,3047,33,1606
,,,,,
26-07-2020,Gujarat,54626,39631,2300,12695
,,,,,
26-07-2020,Haryana,30538,23654,389,6495
,,,,,
26-07-2020,Himachal Pradesh,2049,1173,11,865
,,,,,
26-07-2020,Jammu and Kashmir,17305,9517,305,7483
,,,,,
26-07-2020,Jharkhand,7836,3425,82,4329
,,,,,
26-07-2020,Karnataka,90942,33750,1796,55396
,,,,,
26-07-2020,Kerala,18098,8611,59,9428
,,,,,
26-07-2020,Ladakh,1276,1057,3,216
,,,,,
26-07-2020,Madhya Pradesh,26926,18488,799,7639
,,,,,
26-07-2020,Maharashtra,366368,207194,13389,145785
,,,,,
26-07-2020,Manipur,2176,1524,0,652
,,,,,
26-07-2020,Meghalaya,646,94,5,547
,,,,,
26-07-2020,Mizoram,361,183,0,178
,,,,,
26-07-2020,Nagaland,1289,541,4,744
,,,,,
26-07-2020,Odisha,24013,15929,130,7954
,,,,,
26-07-2020,Puducherry,2654,1561,38,1055
,,,,,
26-07-2020,Punjab,12684,8297,291,4096
,,,,,
26-07-2020,Rajasthan,35298,25306,613,9379
,,,,,
26-07-2020,Sikkim,499,142,0,357
,,,,,
26-07-2020,Tamil Nadu,206737,151055,3409,52273
,,,,,
26-07-2020,Telangana***,52466,40334,455,11677
,,,,,
26-07-2020,Tripura,3862,2209,11,1642
,,,,,
26-07-2020,Uttarakhand,5961,3495,63,2403
,,,,,
26-07-2020,Uttar Pradesh,63742,39903,1387,22452
,,,,,
26-07-2020,West Bengal,56377,35654,1332,19391
,,,,,
27-07-2020,Andaman and Nicobar Islands,324,182,0,142
,,,,,
27-07-2020,Andhra Pradesh,96298,46301,1041,48956
,,,,,
27-07-2020,Arunachal Pradesh,1158,505,3,650
,,,,,
27-07-2020,Assam,32228,24040,79,8109
,,,,,
27-07-2020,Bihar,39176,25815,244,13117
,,,,,
27-07-2020,Chandigarh,887,572,13,302
,,,,,
27-07-2020,Chhattisgarh,7450,4944,43,2463
,,,,,
27-07-2020,Dadra and Nagar Haveli and Daman and Diu,914,550,2,362
,,,,,
27-07-2020,Delhi,130606,114875,3827,11904
,,,,,
27-07-2020,Goa,4861,3277,35,1549
,,,,,
27-07-2020,Gujarat,55822,40365,2326,13131
,,,,,
27-07-2020,Haryana,31332,24384,392,6556
,,,,,
27-07-2020,Himachal Pradesh,2176,1198,12,966
,,,,,
27-07-2020,Jammu and Kashmir,17920,9928,312,7680
,,,,,
27-07-2020,Jharkhand,8275,3704,85,4486
,,,,,
27-07-2020,Karnataka,96141,35838,1878,58425
,,,,,
27-07-2020,Kerala,19025,9300,61,9664
,,,,,
27-07-2020,Ladakh,1285,1063,4,218
,,,,,
27-07-2020,Madhya Pradesh,27800,19132,811,7857
,,,,,
27-07-2020,Maharashtra,375799,213238,13656,148905
,,,,,
27-07-2020,Manipur,2235,1554,0,681
,,,,,
27-07-2020,Meghalaya,702,135,5,562
,,,,,
27-07-2020,Mizoram,361,193,0,168
,,,,,
27-07-2020,Nagaland,1339,549,4,786
,,,,,
27-07-2020,Odisha,25389,16793,140,8456
,,,,,
27-07-2020,Puducherry,2786,1645,40,1101
,,,,,
27-07-2020,Punjab,13218,8810,306,4102
,,,,,
27-07-2020,Rajasthan,35909,25353,621,9935
,,,,,
27-07-2020,Sikkim,545,148,0,397
,,,,,
27-07-2020,Tamil Nadu,213723,156526,3494,53703
,,,,,
27-07-2020,Telangana,54059,41332,463,12264
,,,,,
27-07-2020,Tripura,3900,2361,13,1526
,,,,,
27-07-2020,Uttarakhand,6104,3566,63,2475
,,,,,
27-07-2020,Uttar Pradesh,66988,41641,1426,23921
,,,,,
27-07-2020,West Bengal,58718,37751,1372,19595
,,,,,
28-07-2020,Andaman and Nicobar Islands,338,192,1,145
,,,,,
28-07-2020,Andhra Pradesh,102349,49558,1090,51701
,,,,,
28-07-2020,Arunachal Pradesh,1239,574,3,662
,,,,,
28-07-2020,Assam,33576,25402,86,8088
,,,,,
28-07-2020,Bihar,41244,27530,253,13461
,,,,,
28-07-2020,Chandigarh,910,575,14,321
,,,,,
28-07-2020,Chhattisgarh,7745,5172,44,2529
,,,,,
28-07-2020,Dadra and Nagar Haveli and Daman and Diu,946,564,2,380
,,,,,
28-07-2020,Delhi,131219,116372,3853,10994
,,,,,
28-07-2020,Goa,5119,3410,36,1673
,,,,,
28-07-2020,Gujarat,56874,41380,2348,13146
,,,,,
28-07-2020,Haryana,32127,25046,397,6684
,,,,,
28-07-2020,Himachal Pradesh,2270,1216,14,1040
,,,,,
28-07-2020,Jammu and Kashmir,18390,10402,321,7667
,,,,,
28-07-2020,Jharkhand,8683,3770,89,4824
,,,,,
28-07-2020,Karnataka,101465,37685,1953,61827
,,,,,
28-07-2020,Kerala,19727,10045,63,9619
,,,,,
28-07-2020,Ladakh,1306,1066,4,236
,,,,,
28-07-2020,Lakshadweep,0,0,0,0
,,,,,
28-07-2020,Madhya Pradesh,28589,19791,820,7978
,,,,,
28-07-2020,Maharashtra,383723,221944,13883,147896
,,,,,
28-07-2020,Manipur,2286,1596,0,690
,,,,,
28-07-2020,Meghalaya,738,186,5,547
,,,,,
28-07-2020,Mizoram,384,193,0,191
,,,,,
28-07-2020,Nagaland,1385,569,5,811
,,,,,
28-07-2020,Odisha,26892,17374,147,9371
,,,,,
28-07-2020,Puducherry,2872,1720,43,1109
,,,,,
28-07-2020,Punjab,13769,9064,318,4387
,,,,,
28-07-2020,Rajasthan,36878,26123,631,10124
,,,,,
28-07-2020,Sikkim,555,174,1,380
,,,,,
28-07-2020,Tamil Nadu,220716,162249,3571,54896
,,,,,
28-07-2020,Telengana,57142,42909,480,13753
,,,,,
28-07-2020,Tripura,4049,2467,17,1565
,,,,,
28-07-2020,Uttarakhand,6328,3675,66,2587
,,,,,
28-07-2020,Uttar Pradesh,70493,42833,1456,26204
,,,,,
28-07-2020,West Bengal,60830,39917,1411,19502
,,,,,
29-07-2020,Andaman and Nicobar Islands,363,196,1,166
,,,,,
29-07-2020,Andhra Pradesh,110297,52622,1148,56527
,,,,,
29-07-2020,Arunachal Pradesh,1330,617,3,710
,,,,,
29-07-2020,Assam,34947,26618,88,8241
,,,,,
29-07-2020,Bihar,43843,28856,269,14718
,,,,,
29-07-2020,Chandigarh,934,599,14,321
,,,,,
29-07-2020,Chhattisgarh,8257,5439,46,2772
,,,,,
29-07-2020,Dadra and Nagar Haveli and Daman and Diu,982,596,2,384
,,,,,
29-07-2020,Delhi,132275,117507,3881,10887
,,,,,
29-07-2020,Goa,5287,3595,36,1656
,,,,,
29-07-2020,Gujarat,57982,42412,2372,13198
,,,,,
29-07-2020,Haryana,32876,25758,406,6712
,,,,,
29-07-2020,Himachal Pradesh,2330,1234,14,1082
,,,,,
29-07-2020,Jammu and Kashmir,18879,10885,333,7661
,,,,,
29-07-2020,Jharkhand,9078,3868,89,5121
,,,,,
29-07-2020,Karnataka,107001,40504,2055,64442
,,,,,
29-07-2020,Kerala,20894,10724,67,10103
,,,,,
29-07-2020,Ladakh,1327,1067,6,254
,,,,,
29-07-2020,Lakshadweep,0,0,0,0
,,,,,
29-07-2020,Madhya Pradesh,29217,20343,830,8044
,,,,,
29-07-2020,Maharashtra,391440,232277,14165,144998
,,,,,
29-07-2020,Manipur,2317,1612,0,705
,,,,,
29-07-2020,Meghalaya,779,194,5,580
,,,,,
29-07-2020,Mizoram,384,198,0,186
,,,,,
29-07-2020,Nagaland,1460,577,5,878
,,,,,
29-07-2020,Odisha,28107,18061,154,9892
,,,,,
29-07-2020,Puducherry,3011,1782,47,1182
,,,,,
29-07-2020,Punjab,14378,9752,336,4290
,,,,,
29-07-2020,Rajasthan,38514,27202,644,10668
,,,,,
29-07-2020,Sikkim,579,186,1,392
,,,,,
29-07-2020,Tamil Nadu,227688,166956,3659,57073
,,,,,
29-07-2020,Telengana,57142,42909,480,13753
,,,,,
29-07-2020,Tripura,4269,2621,21,1627
,,,,,
29-07-2020,Uttarakhand,6587,3720,70,2797
,,,,,
29-07-2020,Uttar Pradesh,73951,44520,1497,27934
,,,,,
29-07-2020,West Bengal,62964,42022,1449,19493
,,,,,
30-07-2020,Andaman and Nicobar Islands,428,201,2,225
,,,,,
30-07-2020,Andhra Pradesh,120390,55406,1213,63771
,,,,,
30-07-2020,Arunachal Pradesh,1410,677,3,730
,,,,,
30-07-2020,Assam,36295,27832,92,8371
,,,,,
30-07-2020,Bihar,46080,30320,278,15482
,,,,,
30-07-2020,Chandigarh,978,611,14,353
,,,,,
30-07-2020,Chhattisgarh,8539,5636,48,2855
,,,,,
30-07-2020,Dadra and Nagar Haveli and Daman and Diu,1026,648,2,376
,,,,,
30-07-2020,Delhi,133310,118633,3907,10770
,,,,,
30-07-2020,Goa,5489,3784,39,1666
,,,,,
30-07-2020,Gujarat,59126,43195,2396,13535
,,,,,
30-07-2020,Haryana,33631,26420,413,6798
,,,,,
30-07-2020,Himachal Pradesh,2403,1332,14,1057
,,,,,
30-07-2020,Jammu and Kashmir,19419,11322,348,7749
,,,,,
30-07-2020,Jharkhand,9861,4035,98,5728
,,,,,
30-07-2020,Karnataka,112504,42901,2147,67456
,,,,,
30-07-2020,Kerala,21797,11365,68,10364
,,,,,
30-07-2020,Ladakh,1347,1080,6,261
,,,,,
30-07-2020,Lakshadweep,0,0,0,0
,,,,,
30-07-2020,Madhya Pradesh,30134,20934,843,8357
,,,,,
30-07-2020,Maharashtra,400651,239755,14463,146433
,,,,,
30-07-2020,Manipur,2458,1639,0,819
,,,,,
30-07-2020,Meghalaya,784,207,5,572
,,,,,
30-07-2020,Mizoram,398,215,0,183
,,,,,
30-07-2020,Nagaland,1513,595,5,913
,,,,,
30-07-2020,Odisha,29175,18939,159,10077
,,,,,
30-07-2020,Puducherry,3177,1874,47,1256
,,,,,
30-07-2020,Punjab,14946,10213,361,4372
,,,,,
30-07-2020,Rajasthan,38964,27569,650,10745
,,,,,
30-07-2020,Sikkim,596,198,1,397
,,,,,
30-07-2020,Tamil Nadu,234114,172883,3741,57490
,,,,,
30-07-2020,Telengana,58906,43751,492,14663
,,,,,
30-07-2020,Tripura,4485,2678,21,1786
,,,,,
30-07-2020,Uttarakhand,6866,3811,72,2983
,,,,,
30-07-2020,Uttar Pradesh,77334,45807,1530,29997
,,,,,
30-07-2020,West Bengal,65258,44116,1490,19652
,,,,,
31-07-2020,Andaman and Nicobar Islands,471,201,4,266
,,,,,
31-07-2020,Andhra Pradesh,130557,60024,1281,69252
,,,,,
31-07-2020,Arunachal Pradesh,1484,827,3,654
,,,,,
31-07-2020,Assam,38407,29080,94,9233
,,,,,
31-07-2020,Bihar,48477,31350,282,16845
,,,,,
31-07-2020,Chandigarh,1016,647,14,355
,,,,,
31-07-2020,Chhattisgarh,8761,5921,51,2789
,,,,,
31-07-2020,Dadra and Nagar Haveli and Daman and Diu,1064,668,2,394
,,,,,
31-07-2020,Delhi,134403,119724,3936,10743
,,,,,
31-07-2020,Goa,5704,4005,42,1657
,,,,,
31-07-2020,Gujarat,60285,44074,2418,13793
,,,,,
31-07-2020,Haryana,34254,27340,417,6497
,,,,,
31-07-2020,Himachal Pradesh,2506,1387,14,1105
,,,,,
31-07-2020,Jammu and Kashmir,19869,11842,365,7662
,,,,,
31-07-2020,Jharkhand,10167,4176,103,5888
,,,,,
31-07-2020,Karnataka,118632,46694,2230,69708
,,,,,
31-07-2020,Kerala,22303,12159,70,10074
,,,,,
31-07-2020,Ladakh,1378,1094,7,277
,,,,,
31-07-2020,Lakshadweep,0,0,0,0
,,,,,
31-07-2020,Madhya Pradesh,30968,21657,857,8454
,,,,,
31-07-2020,Maharashtra,411798,248615,14729,148454
,,,,,
31-07-2020,Manipur,2505,1672,4,829
,,,,,
31-07-2020,Meghalaya,803,210,5,588
,,,,,
31-07-2020,Mizoram,408,234,0,174
,,,,,
31-07-2020,Nagaland,1566,625,5,936
,,,,,
31-07-2020,Odisha,30378,19746,169,10463
,,,,,
31-07-2020,Puducherry,3298,1958,48,1292
,,,,,
31-07-2020,Punjab,15456,10509,370,4577
,,,,,
31-07-2020,Rajasthan,40145,28385,663,11097
,,,,,
31-07-2020,Sikkim,610,214,1,395
,,,,,
31-07-2020,Tamil Nadu,239978,178178,3838,57962
,,,,,
31-07-2020,Telengana,60717,44572,505,15640
,,,,,
31-07-2020,Tripura,4706,2962,21,1723
,,,,,
31-07-2020,Uttarakhand,7065,3996,76,2993
,,,,,
31-07-2020,Uttar Pradesh,81039,46803,1587,32649
,,,,,
31-07-2020,West Bengal,67692,46256,1536,19900
,,,,,
01-08-2020,Andaman and Nicobar Islands,548,214,5,329
,,,,,
01-08-2020,Andhra Pradesh,140933,63864,1349,75720
,,,,,
01-08-2020,Arunachal Pradesh,1591,918,3,670
,,,,,
01-08-2020,Assam,40269,30357,98,9814
,,,,,
01-08-2020,Bihar,51233,33358,296,17579
,,,,,
01-08-2020,Chandigarh,1051,667,15,369
,,,,,
01-08-2020,Chhattisgarh,9086,6230,53,2803
,,,,,
01-08-2020,Dadra and Nagar Haveli and Daman and Diu,1100,686,2,412
,,,,,
01-08-2020,Delhi,135598,120930,3963,10705
,,,,,
01-08-2020,Goa,5913,4211,45,1657
,,,,,
01-08-2020,Gujarat,61438,44907,2441,14090
,,,,,
01-08-2020,Haryana,34965,28227,421,6317
,,,,,
01-08-2020,Himachal Pradesh,2564,1459,14,1091
,,,,,
01-08-2020,Jammu and Kashmir,20359,12217,377,7765
,,,,,
01-08-2020,Jharkhand,10958,4314,106,6538
,,,,,
01-08-2020,Karnataka,124115,49788,2314,72013
,,,,,
01-08-2020,Kerala,23613,13023,73,10517
,,,,,
01-08-2020,Ladakh,1404,1095,7,302
,,,,,
01-08-2020,Lakshadweep,0,0,0,0
,,,,,
01-08-2020,Madhya Pradesh,31806,22271,867,8668
,,,,,
01-08-2020,Maharashtra,422118,256158,14994,150966
,,,,,
01-08-2020,Manipur,2621,1689,5,927
,,,,,
01-08-2020,Meghalaya,823,215,5,603
,,,,,
01-08-2020,Mizoram,412,247,0,165
,,,,,
01-08-2020,Nagaland,1693,635,5,1053
,,,,,
01-08-2020,Odisha,31877,20518,177,11182
,,,,,
01-08-2020,Puducherry,3472,2100,49,1323
,,,,,
01-08-2020,Punjab,16119,10734,386,4999
,,,,,
01-08-2020,Rajasthan,41298,29035,674,11589
,,,,,
01-08-2020,Sikkim,639,231,1,407
,,,,,
01-08-2020,Tamil Nadu,245859,183956,3935,57968
,,,,,
01-08-2020,Telengana,62703,45388,519,16796
,,,,,
01-08-2020,Tripura,4978,3327,21,1630
,,,,,
01-08-2020,Uttarakhand,7183,4168,80,2935
,,,,,
01-08-2020,Uttar Pradesh,85461,48863,1630,34968
,,,,,
01-08-2020,West Bengal,70188,48374,1581,20233
,,,,,
02-08-2020,Andaman and Nicobar Islands,636,226,7,403
,,,,,
02-08-2020,Andhra Pradesh,150209,76614,1407,72188
,,,,,
02-08-2020,Arunachal Pradesh,1673,969,3,701
,,,,,
02-08-2020,Assam,41726,31442,101,10183
,,,,,
02-08-2020,Bihar,54240,34994,309,18937
,,,,,
02-08-2020,Chandigarh,1079,683,18,378
,,,,,
02-08-2020,Chhattisgarh,9385,6610,55,2720
,,,,,
02-08-2020,Dadra and Nagar Haveli and Daman and Diu,1145,725,2,418
,,,,,
02-08-2020,Delhi,136716,122131,3989,10596
,,,,,
02-08-2020,Goa,6193,4438,48,1707
,,,,,
02-08-2020,Gujarat,62463,45699,2464,14300
,,,,,
02-08-2020,Haryana,35758,29080,428,6250
,,,,,
02-08-2020,Himachal Pradesh,2634,1502,14,1118
,,,,,
02-08-2020,Jammu and Kashmir,20972,12871,388,7713
,,,,,
02-08-2020,Jharkhand,11686,4513,113,7060
,,,,,
02-08-2020,Karnataka,129287,53648,2412,73227
,,,,,
02-08-2020,Kerala,24742,13775,81,10886
,,,,,
02-08-2020,Ladakh,1462,1108,7,347
,,,,,
02-08-2020,Lakshadweep,0,0,0,0
,,,,,
02-08-2020,Madhya Pradesh,32614,22969,876,8769
,,,,,
02-08-2020,Maharashtra,431719,266883,15316,149520
,,,,,
02-08-2020,Manipur,2756,1699,6,1051
,,,,,
02-08-2020,Meghalaya,856,252,5,599
,,,,,
02-08-2020,Mizoram,468,253,0,215
,,,,,
02-08-2020,Nagaland,1831,640,5,1186
,,,,,
02-08-2020,Odisha,33479,21274,187,12018
,,,,,
02-08-2020,Puducherry,3606,2198,51,1357
,,,,,
02-08-2020,Punjab,17063,11075,405,5583
,,,,,
02-08-2020,Rajasthan,42646,29977,690,11979
,,,,,
02-08-2020,Sikkim,650,269,1,380
,,,,,
02-08-2020,Tamil Nadu,251738,190966,4034,56738
,,,,,
02-08-2020,Telengana,64786,46502,530,17754
,,,,,
02-08-2020,Tripura,5233,3463,23,1747
,,,,,
02-08-2020,Uttarakhand,7447,4330,83,3034
,,,,,
02-08-2020,Uttar Pradesh,89048,51334,1677,36037
,,,,,
02-08-2020,West Bengal,72777,50517,1629,20631
,,,,,
03-08-2020,Andaman and Nicobar Islands,734,242,8,484
,,,,,
03-08-2020,Andhra Pradesh,158764,82886,1474,74404
,,,,,
03-08-2020,Arunachal Pradesh,1698,996,3,699
,,,,,
03-08-2020,Assam,42904,32384,105,10415
,,,,,
03-08-2020,Bihar,57024,36389,329,20306
,,,,,
03-08-2020,Chandigarh,1117,698,19,400
,,,,,
03-08-2020,Chhattisgarh,9531,6991,58,2482
,,,,,
